time_s,cpe_id,distance_m,irradiance_angle_rad,incidence_angle_rad,in_fov,lambertian_order,h_los,received_optical_power_w,signal_current_a,shot_variance_a2,thermal_variance_a2,snr,ber,per,packet_count,corrupted_packets
1.000084e+00,1,2.463149e+00,6.232791e-01,6.232791e-01,1,1.000000e+00,8.813702e-06,8.813702e-05,4.406851e-05,4.726598e-18,4.887497e-21,4.104490e+08,0.000000e+00,0.000000e+00,1,0
1.000084e+00,2,2.044028e+00,2.079307e-01,2.079307e-01,1,1.000000e+00,1.858547e-05,1.858547e-04,9.292737e-05,9.423430e-18,4.887497e-21,9.159106e+08,0.000000e+00,0.000000e+00,1,0
1.000084e+00,3,2.169645e+00,3.980722e-01,3.980722e-01,1,1.000000e+00,1.464086e-05,1.464086e-04,7.320431e-05,7.527440e-18,4.887497e-21,7.114495e+08,0.000000e+00,0.000000e+00,1,0
1.100846e+00,1,2.492888e+00,6.396878e-01,6.396878e-01,1,1.000000e+00,8.400586e-06,8.400586e-05,4.200293e-05,4.528033e-18,4.887497e-21,3.892074e+08,0.000000e+00,0.000000e+00,124,0
1.100846e+00,2,2.052328e+00,2.263004e-01,2.263004e-01,1,1.000000e+00,1.828665e-05,1.828665e-04,9.143323e-05,9.279797e-18,4.887497e-21,9.004113e+08,0.000000e+00,0.000000e+00,124,0
1.100846e+00,3,2.164847e+00,3.927692e-01,3.927692e-01,1,1.000000e+00,1.477107e-05,1.477107e-04,7.385535e-05,7.590025e-18,4.887497e-21,7.181930e+08,0.000000e+00,0.000000e+00,124,0
1.201608e+00,1,2.523284e+00,6.557055e-01,6.557055e-01,1,1.000000e+00,8.003072e-06,8.003072e-05,4.001536e-05,4.336966e-18,4.887497e-21,3.687892e+08,0.000000e+00,0.000000e+00,247,0
1.201608e+00,2,2.061826e+00,2.455076e-01,2.455076e-01,1,1.000000e+00,1.795201e-05,1.795201e-04,8.976007e-05,9.118956e-18,4.887497e-21,8.830567e+08,0.000000e+00,0.000000e+00,247,0
1.201608e+00,3,2.161214e+00,3.886914e-01,3.886914e-01,1,1.000000e+00,1.487065e-05,1.487065e-04,7.435323e-05,7.637887e-18,4.887497e-21,7.233503e+08,0.000000e+00,0.000000e+00,247,0
1.302369e+00,1,2.553048e+00,6.707150e-01,6.707150e-01,1,1.000000e+00,7.636342e-06,7.636342e-05,3.818171e-05,4.160697e-18,4.887497e-21,3.499732e+08,0.000000e+00,0.000000e+00,370,0
1.302369e+00,2,2.070089e+00,2.609623e-01,2.609623e-01,1,1.000000e+00,1.766710e-05,1.766710e-04,8.833548e-05,8.982008e-18,4.887497e-21,8.682816e+08,0.000000e+00,0.000000e+00,370,0
1.302369e+00,3,2.158356e+00,3.854453e-01,3.854453e-01,1,1.000000e+00,1.494956e-05,1.494956e-04,7.474782e-05,7.675818e-18,4.887497e-21,7.274378e+08,0.000000e+00,0.000000e+00,370,0
1.403131e+00,1,2.582297e+00,6.848653e-01,6.848653e-01,1,1.000000e+00,7.296191e-06,7.296191e-05,3.648096e-05,3.997202e-18,4.887497e-21,3.325413e+08,0.000000e+00,0.000000e+00,493,0
1.403131e+00,2,2.077315e+00,2.736850e-01,2.736850e-01,1,1.000000e+00,1.742256e-05,1.742256e-04,8.711278e-05,8.864470e-18,4.887497e-21,8.556016e+08,0.000000e+00,0.000000e+00,493,0
1.403131e+00,3,2.156307e+00,3.830960e-01,3.830960e-01,1,1.000000e+00,1.500648e-05,1.500648e-04,7.503240e-05,7.703175e-18,4.887497e-21,7.303859e+08,0.000000e+00,0.000000e+00,493,0
1.503892e+00,1,2.610108e+00,6.978090e-01,6.978090e-01,1,1.000000e+00,6.990159e-06,6.990159e-05,3.495080e-05,3.850107e-18,4.887497e-21,3.168768e+08,0.000000e+00,0.000000e+00,616,0
1.503892e+00,2,2.084927e+00,2.864032e-01,2.864032e-01,1,1.000000e+00,1.716950e-05,1.716950e-04,8.584748e-05,8.742836e-18,4.887497e-21,8.424810e+08,0.000000e+00,0.000000e+00,616,0
1.503892e+00,3,2.155981e+00,3.827213e-01,3.827213e-01,1,1.000000e+00,1.501554e-05,1.501554e-04,7.507770e-05,7.707531e-18,4.887497e-21,7.308553e+08,0.000000e+00,0.000000e+00,616,0
1.604654e+00,1,2.586786e+00,6.869871e-01,6.869871e-01,1,1.000000e+00,7.245682e-06,7.245682e-05,3.622841e-05,3.972925e-18,4.887497e-21,3.299547e+08,0.000000e+00,0.000000e+00,739,0
1.604654e+00,2,2.073655e+00,2.673268e-01,2.673268e-01,1,1.000000e+00,1.754586e-05,1.754586e-04,8.772932e-05,8.923738e-18,4.887497e-21,8.619954e+08,0.000000e+00,0.000000e+00,739,0
