time_s,cpe_id,distance_m,irradiance_angle_rad,incidence_angle_rad,in_fov,lambertian_order,h_los,received_optical_power_w,signal_current_a,shot_variance_a2,thermal_variance_a2,snr,ber,per,packet_count,corrupted_packets
1.000084e+00,1,2.269997e+00,4.927010e-01,4.927010e-01,1,1.000000e+00,1.221856e-05,1.221856e-04,6.109279e-05,6.363153e-18,4.887497e-21,5.861033e+08,0.000000e+00,0.000000e+00,1,0
1.000084e+00,2,2.000685e+00,2.616181e-02,2.616181e-02,1,1.000000e+00,2.024913e-05,2.024913e-04,1.012457e-04,1.022307e-17,4.887497e-21,1.002222e+09,0.000000e+00,0.000000e+00,1,0
1.000084e+00,3,2.207756e+00,4.373031e-01,4.373031e-01,1,1.000000e+00,1.365578e-05,1.365578e-04,6.827889e-05,7.053957e-18,4.887497e-21,6.604490e+08,0.000000e+00,0.000000e+00,1,0
1.101665e+00,1,2.294284e+00,5.120713e-01,5.120713e-01,1,1.000000e+00,1.170933e-05,1.170933e-04,5.854664e-05,6.118389e-18,4.887497e-21,5.597834e+08,0.000000e+00,0.000000e+00,63,0
1.101665e+00,2,2.001557e+00,3.944412e-02,3.944412e-02,1,1.000000e+00,2.021386e-05,2.021386e-04,1.010693e-04,1.020612e-17,4.887497e-21,1.000392e+09,0.000000e+00,0.000000e+00,63,0
1.101665e+00,3,2.203525e+00,4.331776e-01,4.331776e-01,1,1.000000e+00,1.376096e-05,1.376096e-04,6.880482e-05,7.104515e-18,4.887497e-21,6.658933e+08,0.000000e+00,0.000000e+00,63,0
1.203246e+00,1,2.319430e+00,5.310401e-01,5.310401e-01,1,1.000000e+00,1.120975e-05,1.120975e-04,5.604875e-05,5.878265e-18,4.887497e-21,5.339759e+08,0.000000e+00,0.000000e+00,125,0
1.203246e+00,2,2.003717e+00,6.091623e-02,6.091623e-02,1,1.000000e+00,2.012685e-05,2.012685e-04,1.006343e-04,1.016430e-17,4.887497e-21,9.958767e+08,0.000000e+00,0.000000e+00,125,0
1.203246e+00,3,2.200459e+00,4.301543e-01,4.301543e-01,1,1.000000e+00,1.383783e-05,1.383783e-04,6.918917e-05,7.141462e-18,4.887497e-21,6.698722e+08,0.000000e+00,0.000000e+00,125,0
1.304827e+00,1,2.338443e+00,5.447251e-01,5.447251e-01,1,1.000000e+00,1.084960e-05,1.084960e-04,5.424798e-05,5.705157e-18,4.887497e-21,5.153801e+08,0.000000e+00,0.000000e+00,187,0
1.304827e+00,2,2.006469e+00,8.032452e-02,8.032452e-02,1,1.000000e+00,2.001662e-05,2.001662e-04,1.000831e-04,1.011132e-17,4.887497e-21,9.901571e+08,0.000000e+00,0.000000e+00,187,0
1.304827e+00,3,2.209186e+00,4.386850e-01,4.386850e-01,1,1.000000e+00,1.362047e-05,1.362047e-04,6.810237e-05,7.036988e-18,4.887497e-21,6.586219e+08,0.000000e+00,0.000000e+00,187,0
1.406408e+00,1,2.352494e+00,5.545043e-01,5.545043e-01,1,1.000000e+00,1.059271e-05,1.059271e-04,5.296353e-05,5.581681e-18,4.887497e-21,5.021213e+08,0.000000e+00,0.000000e+00,249,0
1.406408e+00,2,2.009915e+00,9.936670e-02,9.936670e-02,1,1.000000e+00,1.987974e-05,1.987974e-04,9.939869e-05,1.004552e-17,4.887497e-21,9.830545e+08,0.000000e+00,0.000000e+00,249,0
1.406408e+00,3,2.228021e+00,4.563708e-01,4.563708e-01,1,1.000000e+00,1.316571e-05,1.316571e-04,6.582854e-05,6.818403e-18,4.887497e-21,6.350890e+08,0.000000e+00,0.000000e+00,249,0
1.507988e+00,1,2.367405e+00,5.645922e-01,5.645922e-01,1,1.000000e+00,1.032835e-05,1.032835e-04,5.164173e-05,5.454617e-18,4.887497e-21,4.884818e+08,0.000000e+00,0.000000e+00,311,0
1.507988e+00,2,2.014155e+00,1.186246e-01,1.186246e-01,1,1.000000e+00,1.971286e-05,1.971286e-04,9.856430e-05,9.965311e-18,4.887497e-21,9.743960e+08,0.000000e+00,0.000000e+00,311,0
1.507988e+00,3,2.246897e+00,4.731953e-01,4.731953e-01,1,1.000000e+00,1.272884e-05,1.272884e-04,6.364418e-05,6.608419e-18,4.887497e-21,6.124896e+08,0.000000e+00,0.000000e+00,311,0
1.609569e+00,1,2.381604e+00,5.739366e-01,5.739366e-01,1,1.000000e+00,1.008423e-05,1.008423e-04,5.042116e-05,5.337282e-18,4.887497e-21,4.758915e+08,0.000000e+00,0.000000e+00,373,0
1.609569e+00,2,2.014049e+00,1.181824e-01,1.181824e-01,1,1.000000e+00,1.971701e-05,1.971701e-04,9.858504e-05,9.967305e-18,4.887497e-21,9.746112e+08,0.000000e+00,0.000000e+00,373,0
1.609569e+00,3,2.255702e+00,4.807642e-01,4.807642e-01,1,1.000000e+00,1.253123e-05,1.253123e-04,6.265616e-05,6.513440e-18,4.887497e-21,6.022702e+08,0.000000e+00,0.000000e+00,373,0
1.711150e+00,1,2.396795e+00,5.836668e-01,5.836668e-01,1,1.000000e+00,9.830987e-06,9.830987e-05,4.915493e-05,5.215559e-18,4.887497e-21,4.628354e+08,0.000000e+00,0.000000e+00,435,0
1.711150e+00,2,2.015223e+00,1.229936e-01,1.229936e-01,1,1.000000e+00,1.967108e-05,1.967108e-04,9.835541e-05,9.945230e-18,4.887497e-21,9.722283e+08,0.000000e+00,0.000000e+00,435,0
1.711150e+00,3,2.265613e+00,4.890846e-01,4.890846e-01,1,1.000000e+00,1.231340e-05,1.231340e-04,6.156702e-05,6.408740e-18,4.887497e-21,5.910068e+08,0.000000e+00,0.000000e+00,435,0
1.812731e+00,1,2.407713e+00,5.904977e-01,5.904977e-01,1,1.000000e+00,9.653881e-06,9.653881e-05,4.826941e-05,5.130433e-18,4.887497e-21,4.537079e+08,0.000000e+00,0.000000e+00,497,0
1.812731e+00,2,2.012316e+00,1.106916e-01,1.106916e-01,1,1.000000e+00,1.978503e-05,1.978503e-04,9.892515e-05,1.000000e-17,4.887497e-21,9.781405e+08,0.000000e+00,0.000000e+00,497,0
1.812731e+00,3,2.257750e+00,4.825000e-01,4.825000e-01,1,1.000000e+00,1.248584e-05,1.248584e-04,6.242918e-05,6.491621e-18,4.887497e-21,5.999227e+08,0.000000e+00,0.000000e+00,497,0
1.914312e+00,1,2.416409e+00,5.958451e-01,5.958451e-01,1,1.000000e+00,9.515671e-06,9.515671e-05,4.757835e-05,5.064002e-18,4.887497e-21,4.465869e+08,0.000000e+00,0.000000e+00,559,0
1.914312e+00,2,2.007357e+00,8.564172e-02,8.564172e-02,1,1.000000e+00,1.998125e-05,1.998125e-04,9.990623e-05,1.009431e-17,4.887497e-21,9.883214e+08,0.000000e+00,0.000000e+00,559,0
1.914312e+00,3,2.239208e+00,4.664446e-01,4.664446e-01,1,1.000000e+00,1.290456e-05,1.290456e-04,6.452278e-05,6.692879e-18,4.887497e-21,6.215787e+08,0.000000e+00,0.000000e+00,559,0
2.015892e+00,1,2.420953e+00,5.986079e-01,5.986079e-01,1,1.000000e+00,9.444420e-06,9.444420e-05,4.722210e-05,5.029755e-18,4.887497e-21,4.429166e+08,0.000000e+00,0.000000e+00,621,0
2.015892e+00,2,2.003896e+00,6.236528e-02,6.236528e-02,1,1.000000e+00,2.011965e-05,2.011965e-04,1.005983e-04,1.016084e-17,4.887497e-21,9.955032e+08,0.000000e+00,0.000000e+00,621,0
2.015892e+00,3,2.220932e+00,4.498257e-01,4.498257e-01,1,1.000000e+00,1.333460e-05,1.333460e-04,6.667301e-05,6.899582e-18,4.887497e-21,6.438279e+08,0.000000e+00,0.000000e+00,621,0
2.117473e+00,1,2.398478e+00,5.847282e-01,5.847282e-01,1,1.000000e+00,9.803430e-06,9.803430e-05,4.901715e-05,5.202314e-18,4.887497e-21,4.614150e+08,0.000000e+00,0.000000e+00,683,0
2.117473e+00,2,2.002914e+00,5.394611e-02,5.394611e-02,1,1.000000e+00,2.015914e-05,2.015914e-04,1.007957e-04,1.017982e-17,4.887497e-21,9.975522e+08,0.000000e+00,0.000000e+00,683,0
2.117473e+00,3,2.199642e+00,4.293444e-01,4.293444e-01,1,1.000000e+00,1.385840e-05,1.385840e-04,6.929198e-05,7.151345e-18,4.887497e-21,6.709365e+08,0.000000e+00,0.000000e+00,683,0
2.219054e+00,1,2.376876e+00,5.708523e-01,5.708523e-01,1,1.000000e+00,1.016471e-05,1.016471e-04,5.082357e-05,5.375967e-18,4.887497e-21,4.800419e+08,0.000000e+00,0.000000e+00,745,0
2.219054e+00,2,2.003219e+00,5.670159e-02,5.670159e-02,1,1.000000e+00,2.014684e-05,2.014684e-04,1.007342e-04,1.017391e-17,4.887497e-21,9.969139e+08,0.000000e+00,0.000000e+00,745,0
2.219054e+00,3,2.179328e+00,4.085093e-01,4.085093e-01,1,1.000000e+00,1.438237e-05,1.438237e-04,7.191185e-05,7.403195e-18,4.887497e-21,6.980638e+08,0.000000e+00,0.000000e+00,745,0
2.320635e+00,1,2.386595e+00,5.771630e-01,5.771630e-01,1,1.000000e+00,1.000014e-05,1.000014e-04,5.000071e-05,5.296864e-18,4.887497e-21,4.715556e+08,0.000000e+00,0.000000e+00,807,0
2.320635e+00,2,2.001772e+00,4.207973e-02,4.207973e-02,1,1.000000e+00,2.020517e-05,2.020517e-04,1.010259e-04,1.020194e-17,4.887497e-21,9.999407e+08,0.000000e+00,0.000000e+00,807,0
2.320635e+00,3,2.186556e+00,4.160801e-01,4.160801e-01,1,1.000000e+00,1.419313e-05,1.419313e-04,7.096567e-05,7.312239e-18,4.887497e-21,6.882657e+08,0.000000e+00,0.000000e+00,807,0
2.422216e+00,1,2.410500e+00,5.922204e-01,5.922204e-01,1,1.000000e+00,9.609312e-06,9.609312e-05,4.804656e-05,5.109010e-18,4.887497e-21,4.514114e+08,0.000000e+00,0.000000e+00,869,0
2.422216e+00,2,2.000279e+00,1.671158e-02,1.671158e-02,1,1.000000e+00,2.026555e-05,2.026555e-04,1.013278e-04,1.023096e-17,4.887497e-21,1.003074e+09,0.000000e+00,0.000000e+00,869,0
2.422216e+00,3,2.206418e+00,4.360043e-01,4.360043e-01,1,1.000000e+00,1.368893e-05,1.368893e-04,6.844465e-05,7.069891e-18,4.887497e-21,6.621649e+08,0.000000e+00,0.000000e+00,869,0
2.523796e+00,1,2.428604e+00,6.032109e-01,6.032109e-01,1,1.000000e+00,9.325974e-06,9.325974e-05,4.662987e-05,4.972823e-18,4.887497e-21,4.368162e+08,0.000000e+00,0.000000e+00,931,0
2.523796e+00,2,2.000020e+00,4.442798e-03,4.442798e-03,1,1.000000e+00,2.027607e-05,2.027607e-04,1.013804e-04,1.023602e-17,4.887497e-21,1.003620e+09,0.000000e+00,0.000000e+00,931,0
2.523796e+00,3,2.227457e+00,4.558552e-01,4.558552e-01,1,1.000000e+00,1.317904e-05,1.317904e-04,6.589518e-05,6.824809e-18,4.887497e-21,6.357785e+08,0.000000e+00,0.000000e+00,931,0
2.625377e+00,1,2.426012e+00,6.016579e-01,6.016579e-01,1,1.000000e+00,9.365899e-06,9.365899e-05,4.682949e-05,4.992013e-18,4.887497e-21,4.388723e+08,0.000000e+00,0.000000e+00,993,0
2.625377e+00,2,2.000867e+00,2.943763e-02,2.943763e-02,1,1.000000e+00,2.024176e-05,2.024176e-04,1.012088e-04,1.021953e-17,4.887497e-21,1.001839e+09,0.000000e+00,0.000000e+00,993,0
2.625377e+00,3,2.250078e+00,4.759492e-01,4.759492e-01,1,1.000000e+00,1.265701e-05,1.265701e-04,6.328503e-05,6.573894e-18,4.887497e-21,6.087746e+08,0.000000e+00,0.000000e+00,993,0
2.726958e+00,1,2.424481e+00,6.007377e-01,6.007377e-01,1,1.000000e+00,9.389576e-06,9.389576e-05,4.694788e-05,5.003394e-18,4.887497e-21,4.400918e+08,0.000000e+00,0.000000e+00,1055,0
2.726958e+00,2,2.003002e+00,5.475619e-02,5.475619e-02,1,1.000000e+00,2.015559e-05,2.015559e-04,1.007779e-04,1.017811e-17,4.887497e-21,9.973678e+08,0.000000e+00,0.000000e+00,1055,0
