time_s,cpe_id,distance_m,irradiance_angle_rad,incidence_angle_rad,in_fov,lambertian_order,h_los,received_optical_power_w,signal_current_a,shot_variance_a2,thermal_variance_a2,snr,ber,per,packet_count,corrupted_packets
1.000084e+00,1,2.463149e+00,6.232791e-01,6.232791e-01,1,1.000000e+00,8.813702e-06,8.813702e-05,4.406851e-05,4.726598e-18,4.887497e-21,4.104490e+08,0.000000e+00,0.000000e+00,1,0
1.000084e+00,2,2.044028e+00,2.079307e-01,2.079307e-01,1,1.000000e+00,1.858547e-05,1.858547e-04,9.292737e-05,9.423430e-18,4.887497e-21,9.159106e+08,0.000000e+00,0.000000e+00,1,0
1.000084e+00,3,2.169645e+00,3.980722e-01,3.980722e-01,1,1.000000e+00,1.464086e-05,1.464086e-04,7.320431e-05,7.527440e-18,4.887497e-21,7.114495e+08,0.000000e+00,0.000000e+00,1,0
1.100436e+00,1,2.492766e+00,6.396219e-01,6.396219e-01,1,1.000000e+00,8.402234e-06,8.402234e-05,4.201117e-05,4.528825e-18,4.887497e-21,3.892921e+08,0.000000e+00,0.000000e+00,246,0
1.100436e+00,2,2.052292e+00,2.262238e-01,2.262238e-01,1,1.000000e+00,1.828793e-05,1.828793e-04,9.143967e-05,9.280416e-18,4.887497e-21,9.004782e+08,0.000000e+00,0.000000e+00,246,0
1.100436e+00,3,2.164864e+00,3.927883e-01,3.927883e-01,1,1.000000e+00,1.477060e-05,1.477060e-04,7.385301e-05,7.589800e-18,4.887497e-21,7.181688e+08,0.000000e+00,0.000000e+00,246,0
1.200788e+00,1,2.523034e+00,6.555768e-01,6.555768e-01,1,1.000000e+00,8.006241e-06,8.006241e-05,4.003120e-05,4.338489e-18,4.887497e-21,3.689519e+08,0.000000e+00,0.000000e+00,491,0
1.200788e+00,2,2.061744e+00,2.453488e-01,2.453488e-01,1,1.000000e+00,1.795487e-05,1.795487e-04,8.977435e-05,9.120328e-18,4.887497e-21,8.832048e+08,0.000000e+00,0.000000e+00,491,0
1.200788e+00,3,2.161239e+00,3.887194e-01,3.887194e-01,1,1.000000e+00,1.486996e-05,1.486996e-04,7.434982e-05,7.637558e-18,4.887497e-21,7.233149e+08,0.000000e+00,0.000000e+00,491,0
1.301140e+00,1,2.552695e+00,6.705408e-01,6.705408e-01,1,1.000000e+00,7.640562e-06,7.640562e-05,3.820281e-05,4.162725e-18,4.887497e-21,3.501896e+08,0.000000e+00,0.000000e+00,736,0
1.301140e+00,2,2.070008e+00,2.608162e-01,2.608162e-01,1,1.000000e+00,1.766985e-05,1.766985e-04,8.834925e-05,8.983333e-18,4.887497e-21,8.684245e+08,0.000000e+00,0.000000e+00,736,0
1.301140e+00,3,2.158388e+00,3.854821e-01,3.854821e-01,1,1.000000e+00,1.494867e-05,1.494867e-04,7.474335e-05,7.675389e-18,4.887497e-21,7.273916e+08,0.000000e+00,0.000000e+00,736,0
1.401492e+00,1,2.581816e+00,6.846373e-01,6.846373e-01,1,1.000000e+00,7.301628e-06,7.301628e-05,3.650814e-05,3.999815e-18,4.887497e-21,3.328198e+08,0.000000e+00,0.000000e+00,981,0
1.401492e+00,2,2.077188e+00,2.734670e-01,2.734670e-01,1,1.000000e+00,1.742682e-05,1.742682e-04,8.713410e-05,8.866519e-18,4.887497e-21,8.558227e+08,0.000000e+00,0.000000e+00,981,0
1.401492e+00,3,2.156331e+00,3.831236e-01,3.831236e-01,1,1.000000e+00,1.500581e-05,1.500581e-04,7.502907e-05,7.702855e-18,4.887497e-21,7.303514e+08,0.000000e+00,0.000000e+00,981,0
1.501844e+00,1,2.610590e+00,6.980292e-01,6.980292e-01,1,1.000000e+00,6.984999e-06,6.984999e-05,3.492499e-05,3.847627e-18,4.887497e-21,3.166128e+08,0.000000e+00,0.000000e+00,1226,0
1.501844e+00,2,2.085168e+00,2.867956e-01,2.867956e-01,1,1.000000e+00,1.716156e-05,1.716156e-04,8.580779e-05,8.739020e-18,4.887497e-21,8.420693e+08,0.000000e+00,0.000000e+00,1226,0
1.501844e+00,3,2.155699e+00,3.823959e-01,3.823959e-01,1,1.000000e+00,1.502341e-05,1.502341e-04,7.511704e-05,7.711312e-18,4.887497e-21,7.312628e+08,0.000000e+00,0.000000e+00,1226,0
1.602196e+00,1,2.587345e+00,6.872508e-01,6.872508e-01,1,1.000000e+00,7.239415e-06,7.239415e-05,3.619707e-05,3.969912e-18,4.887497e-21,3.296337e+08,0.000000e+00,0.000000e+00,1471,0
1.602196e+00,2,2.073916e+00,2.677861e-01,2.677861e-01,1,1.000000e+00,1.753703e-05,1.753703e-04,8.768516e-05,8.919492e-18,4.887497e-21,8.615373e+08,0.000000e+00,0.000000e+00,1471,0
