time_s,cpe_id,distance_m,irradiance_angle_rad,incidence_angle_rad,in_fov,lambertian_order,h_los,received_optical_power_w,signal_current_a,shot_variance_a2,thermal_variance_a2,snr,ber,per,packet_count,corrupted_packets
1.000084e+00,1,2.463149e+00,6.232791e-01,6.232791e-01,1,1.000000e+00,1.883627e-05,1.883627e-04,9.418137e-05,9.543978e-18,4.887497e-21,9.289199e+08,0.000000e+00,0.000000e+00,1,0
1.000084e+00,2,2.044028e+00,2.079307e-01,2.079307e-01,1,1.000000e+00,3.972010e-05,3.972010e-04,1.986005e-04,1.958185e-17,4.887497e-21,2.013717e+09,0.000000e+00,0.000000e+00,1,0
1.000084e+00,3,2.169645e+00,3.980722e-01,3.980722e-01,1,1.000000e+00,3.128984e-05,3.128984e-04,1.564492e-04,1.552982e-17,4.887497e-21,1.575591e+09,0.000000e+00,0.000000e+00,1,0
1.102484e+00,1,2.493378e+00,6.399513e-01,6.399513e-01,1,1.000000e+00,1.793930e-05,1.793930e-04,8.969649e-05,9.112844e-18,4.887497e-21,8.823973e+08,0.000000e+00,0.000000e+00,26,0
1.102484e+00,2,2.052473e+00,2.266068e-01,2.266068e-01,1,1.000000e+00,3.907042e-05,3.907042e-04,1.953521e-04,1.926958e-17,4.887497e-21,1.979948e+09,0.000000e+00,0.000000e+00,26,0
1.102484e+00,3,2.164779e+00,3.926929e-01,3.926929e-01,1,1.000000e+00,3.157210e-05,3.157210e-04,1.578605e-04,1.566549e-17,4.887497e-21,1.590258e+09,0.000000e+00,0.000000e+00,26,0
1.204884e+00,1,2.524283e+00,6.562199e-01,6.562199e-01,1,1.000000e+00,1.707676e-05,1.707676e-04,8.538382e-05,8.698264e-18,4.887497e-21,8.376732e+08,0.000000e+00,0.000000e+00,51,0
1.204884e+00,2,2.062155e+00,2.461431e-01,2.461431e-01,1,1.000000e+00,3.834183e-05,3.834183e-04,1.917091e-04,1.891938e-17,4.887497e-21,1.942078e+09,0.000000e+00,0.000000e+00,51,0
1.204884e+00,3,2.161116e+00,3.885800e-01,3.885800e-01,1,1.000000e+00,3.178672e-05,3.178672e-04,1.589336e-04,1.576865e-17,4.887497e-21,1.601409e+09,0.000000e+00,0.000000e+00,51,0
1.307284e+00,1,2.554459e+00,6.714111e-01,6.714111e-01,1,1.000000e+00,1.628403e-05,1.628403e-04,8.142014e-05,8.317233e-18,4.887497e-21,7.965805e+08,0.000000e+00,0.000000e+00,76,0
1.307284e+00,2,2.070413e+00,2.615487e-01,2.615487e-01,1,1.000000e+00,3.773370e-05,3.773370e-04,1.886685e-04,1.862708e-17,4.887497e-21,1.910469e+09,0.000000e+00,0.000000e+00,76,0
1.307284e+00,3,2.158229e+00,3.853000e-01,3.853000e-01,1,1.000000e+00,3.195711e-05,3.195711e-04,1.597856e-04,1.585055e-17,4.887497e-21,1.610263e+09,0.000000e+00,0.000000e+00,76,0
1.409684e+00,1,2.584222e+00,6.857769e-01,6.857769e-01,1,1.000000e+00,1.554671e-05,1.554671e-04,7.773353e-05,7.962836e-18,4.887497e-21,7.583723e+08,0.000000e+00,0.000000e+00,101,0
1.409684e+00,2,2.077826e+00,2.745604e-01,2.745604e-01,1,1.000000e+00,3.719811e-05,3.719811e-04,1.859906e-04,1.836965e-17,4.887497e-21,1.882632e+09,0.000000e+00,0.000000e+00,101,0
1.409684e+00,3,2.156214e+00,3.829895e-01,3.829895e-01,1,1.000000e+00,3.207673e-05,3.207673e-04,1.603836e-04,1.590804e-17,4.887497e-21,1.616479e+09,0.000000e+00,0.000000e+00,101,0
1.512084e+00,1,2.608183e+00,6.969286e-01,6.969286e-01,1,1.000000e+00,1.498322e-05,1.498322e-04,7.491610e-05,7.691996e-18,4.887497e-21,7.291812e+08,0.000000e+00,0.000000e+00,126,1
1.512084e+00,2,2.083967e+00,2.848355e-01,2.848355e-01,1,1.000000e+00,3.676156e-05,3.676156e-04,1.838078e-04,1.815982e-17,4.887497e-21,1.859942e+09,0.000000e+00,0.000000e+00,126,0
1.512084e+00,3,2.157115e+00,3.840249e-01,3.840249e-01,1,1.000000e+00,3.202317e-05,3.202317e-04,1.601158e-04,1.588230e-17,4.887497e-21,1.613696e+09,0.000000e+00,0.000000e+00,126,0
1.614484e+00,1,2.584552e+00,6.859327e-01,6.859327e-01,1,1.000000e+00,1.553878e-05,1.553878e-04,7.769389e-05,7.959026e-18,4.887497e-21,7.579616e+08,0.000000e+00,0.000000e+00,151,1
1.614484e+00,2,2.072618e+00,2.654932e-01,2.654932e-01,1,1.000000e+00,3.757342e-05,3.757342e-04,1.878671e-04,1.855004e-17,4.887497e-21,1.902138e+09,0.000000e+00,0.000000e+00,151,0
1.614484e+00,3,2.171890e+00,4.005231e-01,4.005231e-01,1,1.000000e+00,3.116067e-05,3.116067e-04,1.558033e-04,1.546773e-17,4.887497e-21,1.568880e+09,0.000000e+00,0.000000e+00,151,0
1.716884e+00,1,2.561725e+00,6.749729e-01,6.749729e-01,1,1.000000e+00,1.610006e-05,1.610006e-04,8.050031e-05,8.228809e-18,4.887497e-21,7.870462e+08,0.000000e+00,0.000000e+00,176,1
1.716884e+00,2,2.062477e+00,2.467651e-01,2.467651e-01,1,1.000000e+00,3.831784e-05,3.831784e-04,1.915892e-04,1.890785e-17,4.887497e-21,1.940831e+09,0.000000e+00,0.000000e+00,176,0
1.716884e+00,3,2.187763e+00,4.173261e-01,4.173261e-01,1,1.000000e+00,3.026613e-05,3.026613e-04,1.513307e-04,1.503777e-17,4.887497e-21,1.522401e+09,0.000000e+00,0.000000e+00,176,0
1.819284e+00,1,2.573499e+00,6.806686e-01,6.806686e-01,1,1.000000e+00,1.580745e-05,1.580745e-04,7.903725e-05,8.088165e-18,4.887497e-21,7.718828e+08,0.000000e+00,0.000000e+00,201,1
1.819284e+00,2,2.058310e+00,2.385960e-01,2.385960e-01,1,1.000000e+00,3.862906e-05,3.862906e-04,1.931453e-04,1.905744e-17,4.887497e-21,1.957007e+09,0.000000e+00,0.000000e+00,201,0
1.819284e+00,3,2.205390e+00,4.350023e-01,4.350023e-01,1,1.000000e+00,2.931002e-05,2.931002e-04,1.465501e-04,1.457821e-17,4.887497e-21,1.472727e+09,0.000000e+00,0.000000e+00,201,0
1.921684e+00,1,2.602141e+00,6.941498e-01,6.941498e-01,1,1.000000e+00,1.512288e-05,1.512288e-04,7.561438e-05,7.759122e-18,4.887497e-21,7.364152e+08,0.000000e+00,0.000000e+00,226,1
1.921684e+00,2,2.057679e+00,2.373315e-01,2.373315e-01,1,1.000000e+00,3.867649e-05,3.867649e-04,1.933824e-04,1.908023e-17,4.887497e-21,1.959472e+09,0.000000e+00,0.000000e+00,226,0
1.921684e+00,3,2.224378e+00,4.530242e-01,4.530242e-01,1,1.000000e+00,2.832193e-05,2.832193e-04,1.416097e-04,1.410329e-17,4.887497e-21,1.421396e+09,0.000000e+00,0.000000e+00,226,0
2.024084e+00,1,2.626397e+00,7.051728e-01,7.051728e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,251,19
2.024084e+00,2,2.056140e+00,2.342162e-01,2.342162e-01,1,1.000000e+00,3.879245e-05,3.879245e-04,1.939622e-04,1.913597e-17,4.887497e-21,1.965499e+09,0.000000e+00,0.000000e+00,251,0
2.024084e+00,3,2.240996e+00,4.680264e-01,4.680264e-01,1,1.000000e+00,2.749118e-05,2.749118e-04,1.374559e-04,1.370398e-17,4.887497e-21,1.378241e+09,0.000000e+00,0.000000e+00,251,0
2.126484e+00,1,2.635020e+00,7.090088e-01,7.090088e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,276,44
2.126484e+00,2,2.048762e+00,2.186133e-01,2.186133e-01,1,1.000000e+00,3.935422e-05,3.935422e-04,1.967711e-04,1.940599e-17,4.887497e-21,1.994700e+09,0.000000e+00,0.000000e+00,276,0
2.126484e+00,3,2.247717e+00,4.739075e-01,4.739075e-01,1,1.000000e+00,2.716385e-05,2.716385e-04,1.358193e-04,1.354665e-17,4.887497e-21,1.361238e+09,0.000000e+00,0.000000e+00,276,0
2.228884e+00,1,2.644606e+00,7.132241e-01,7.132241e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,301,69
2.228884e+00,2,2.042642e+00,2.046899e-01,2.046899e-01,1,1.000000e+00,3.982801e-05,3.982801e-04,1.991400e-04,1.963372e-17,4.887497e-21,2.019326e+09,0.000000e+00,0.000000e+00,301,0
2.228884e+00,3,2.255580e+00,4.806601e-01,4.806601e-01,1,1.000000e+00,2.678704e-05,2.678704e-04,1.339352e-04,1.336554e-17,4.887497e-21,1.341665e+09,0.000000e+00,0.000000e+00,301,0
2.331284e+00,1,2.629914e+00,7.067428e-01,7.067428e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,326,94
