time_s,cpe_id,distance_m,irradiance_angle_rad,incidence_angle_rad,in_fov,lambertian_order,h_los,received_optical_power_w,signal_current_a,shot_variance_a2,thermal_variance_a2,snr,ber,per,packet_count,corrupted_packets
1.000084e+00,1,3.174576e+00,8.892362e-01,8.892362e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,1,1
1.000084e+00,2,2.024501e+00,1.557353e-01,1.557353e-01,1,1.000000e+00,4.127486e-05,4.127486e-04,2.063743e-04,2.032915e-17,4.887497e-21,2.094535e+09,0.000000e+00,0.000000e+00,1,0
1.000084e+00,3,2.442633e+00,6.114984e-01,6.114984e-01,1,1.000000e+00,1.947714e-05,1.947714e-04,9.738568e-05,9.852009e-18,4.887497e-21,9.621659e+08,0.000000e+00,0.000000e+00,1,0
1.102484e+00,1,3.371883e+00,9.358424e-01,9.358424e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,26,26
1.102484e+00,2,2.055734e+00,2.333873e-01,2.333873e-01,1,1.000000e+00,3.882309e-05,3.882309e-04,1.941154e-04,1.915070e-17,4.887497e-21,1.967092e+09,0.000000e+00,0.000000e+00,26,0
1.102484e+00,3,2.291002e+00,5.095164e-01,5.095164e-01,1,1.000000e+00,2.516841e-05,2.516841e-04,1.258421e-04,1.258754e-17,4.887497e-21,1.257599e+09,0.000000e+00,0.000000e+00,26,0
1.204884e+00,1,3.584689e+00,9.789088e-01,9.789088e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,51,51
1.204884e+00,2,2.131249e+00,3.527772e-01,3.527772e-01,1,1.000000e+00,3.360631e-05,3.360631e-04,1.680315e-04,1.664324e-17,4.887497e-21,1.695962e+09,0.000000e+00,0.000000e+00,51,0
1.204884e+00,3,2.172480e+00,4.011646e-01,4.011646e-01,1,1.000000e+00,3.112680e-05,3.112680e-04,1.556340e-04,1.545145e-17,4.887497e-21,1.567120e+09,0.000000e+00,0.000000e+00,51,0
1.307284e+00,1,3.672618e+00,9.949192e-01,9.949192e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,76,76
1.307284e+00,2,2.223277e+00,4.520057e-01,4.520057e-01,1,1.000000e+00,2.837808e-05,2.837808e-04,1.418904e-04,1.413028e-17,4.887497e-21,1.424312e+09,0.000000e+00,0.000000e+00,76,0
1.307284e+00,3,2.196335e+00,4.260438e-01,4.260438e-01,1,1.000000e+00,2.979636e-05,2.979636e-04,1.489818e-04,1.481198e-17,4.887497e-21,1.497994e+09,0.000000e+00,0.000000e+00,76,0
1.409684e+00,1,3.674641e+00,9.952766e-01,9.952766e-01,0,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.902661e-19,4.887497e-21,0.000000e+00,5.000000e-01,1.000000e+00,101,101
